tag,model,seed,fold,target,n_test,R2,RMSE,MAE,NRMSE,PearsonR,SpearmanRho,CCC
external_single,MLP,555,4,glass_adhesion_kpa,25,0.6029505133628845,39.392103180317115,30.39348602294922,0.6301186084747314,0.782828152179718,0.7707692307692308,0.8059753706839525
external_single,Mean,888,0,glass_adhesion_kpa,25,-1.0817875862121582,90.19969165690091,71.5592269897461,1.4428402185440063,0.0,0.0,0.0
external_single,Ridge,888,0,glass_adhesion_kpa,25,0.6416391134262085,37.4237375580326,27.21506118774414,0.5986325144767761,0.8416392207145691,0.8638461538461538,0.8425003587526577
external_single,ElasticNet,888,0,glass_adhesion_kpa,25,0.6415652632713318,37.42759285649092,27.218809127807617,0.5986942052841187,0.8415722846984863,0.8638461538461538,0.8424642629079611
external_single,KNN,888,0,glass_adhesion_kpa,25,0.42191951894582713,47.531442600716915,38.739300477150564,0.760316014289856,0.8699599328809233,0.8038461538461538,0.8191547672077714
external_single,SVR-RBF,888,0,glass_adhesion_kpa,25,0.7419672970260239,31.755884859201878,23.472043657633886,0.5079692006111145,0.8752523522091936,0.87,0.8977106209524709
external_single,RandomForest,888,0,glass_adhesion_kpa,25,0.5572298641865261,41.59834026758866,34.69015870182982,0.6654097437858582,0.8843590902379296,0.8407692307692308,0.8519131444682659
external_single,HistGB,888,0,glass_adhesion_kpa,25,0.4992529748101119,44.23805575905723,34.31077945078574,0.7076348662376404,0.8141399049593059,0.763426725106275,0.8066873403888355
external_single,MLP,888,0,glass_adhesion_kpa,25,0.5330103039741516,42.720908812953496,31.87594223022461,0.6833664774894714,0.7905029058456421,0.8276923076923076,0.7970615604316427
external_single,Mean,888,1,glass_adhesion_kpa,25,-1.1063048839569092,90.72927729136003,71.99883270263672,1.451311469078064,0.0,0.0,0.0
external_single,Ridge,888,1,glass_adhesion_kpa,25,0.6835148334503174,35.16928230670552,25.571311950683594,0.5625700950622559,0.8469812273979187,0.9069230769230769,0.8501648266621458
external_single,ElasticNet,888,1,glass_adhesion_kpa,25,0.6782387495040894,35.461225798839074,25.941543579101562,0.5672401189804077,0.8433029055595398,0.8884615384615385,0.8469304173185322
external_single,KNN,888,1,glass_adhesion_kpa,25,0.457152083350544,46.060211775185905,36.59017910040668,0.7367821335792542,0.871447832665115,0.8246153846153846,0.8200161599804513
external_single,SVR-RBF,888,1,glass_adhesion_kpa,25,0.7077272858199358,33.79722002405338,26.031725426448403,0.5406225323677063,0.8432194040666187,0.8615384615384615,0.8607002634474116
external_single,RandomForest,888,1,glass_adhesion_kpa,25,0.5788655630025508,40.569272577774925,33.13368116183289,0.6489487290382385,0.8868705168851101,0.8438461538461538,0.8577961237443998
external_single,HistGB,888,1,glass_adhesion_kpa,25,0.4718030951027329,45.434397021378615,38.725562437634615,0.7267715930938721,0.8678611905889603,0.8159261547354355,0.8320572246647979
external_single,MLP,888,1,glass_adhesion_kpa,25,0.6098748445510864,39.04710477873568,28.59463119506836,0.6246000528335571,0.8135124444961548,0.8153846153846154,0.8212736397870539
external_single,Mean,888,2,glass_adhesion_kpa,25,-1.0940794944763184,90.4655898627691,71.78024291992188,1.4470934867858887,,,0.0
external_single,Ridge,888,2,glass_adhesion_kpa,25,0.6473830938339233,37.12260290556651,25.968368530273438,0.5938156247138977,0.8361822366714478,0.9046153846153847,0.8349955436001631
external_single,ElasticNet,888,2,glass_adhesion_kpa,25,0.5832737684249878,40.356385088146986,30.935590744018555,0.6455433368682861,0.7812766432762146,0.7515384615384615,0.7778252734848898
external_single,KNN,888,2,glass_adhesion_kpa,25,0.6457725789169952,37.20728075722583,30.572466397765716,0.5951700806617737,0.8740451549175996,0.8738461538461537,0.8752016343707378
external_single,SVR-RBF,888,2,glass_adhesion_kpa,25,0.6577011238601181,36.57544168191261,27.27492574235077,0.5850631594657898,0.8155553102211643,0.8407692307692308,0.8266274479852262
external_single,RandomForest,888,2,glass_adhesion_kpa,25,0.6029924579805089,39.390021813966364,30.22827542895054,0.6300853490829468,0.8619837344438884,0.8546153846153846,0.8502643669938349
external_single,HistGB,888,2,glass_adhesion_kpa,25,0.5521848351952996,41.834659731023024,29.58860417819952,0.6691899299621582,0.8170372157470338,0.8172374594926993,0.8141739063740828
external_single,MLP,888,2,glass_adhesion_kpa,25,0.5770403146743774,40.65709519442378,30.384477615356445,0.6503536105155945,0.7936683893203735,0.7238461538461537,0.8063624264787491
external_single,Mean,888,3,glass_adhesion_kpa,25,-1.092111349105835,90.42306704977165,71.74493408203125,1.446413278579712,0.0,0.0,0.0
external_single,Ridge,888,3,glass_adhesion_kpa,25,0.6126276254653931,38.90909879128531,27.578794479370117,0.622392475605011,0.8255758881568909,0.8307692307692308,0.822051871987947
external_single,ElasticNet,888,3,glass_adhesion_kpa,25,0.6105861067771912,39.01149326090085,27.756263732910156,0.6240304112434387,0.8239534497261047,0.8092307692307691,0.821063245108201
external_single,KNN,888,3,glass_adhesion_kpa,25,0.3645923671816047,49.83254371982982,40.46962843928104,0.7971246242523193,0.858678096217335,0.8015384615384615,0.7976827063672138
external_single,SVR-RBF,888,3,glass_adhesion_kpa,25,0.727438459537322,32.637668746645616,27.041913750596873,0.522074282169342,0.8532632012963117,0.87,0.8813047777968271
external_single,RandomForest,888,3,glass_adhesion_kpa,25,0.5088574063609381,43.811754192812025,36.06143872168037,0.7008156776428223,0.8605174950860194,0.8584615384615385,0.8325424000983858
external_single,HistGB,888,3,glass_adhesion_kpa,25,0.595913739737013,39.7396359821245,31.076855793198973,0.6356778144836426,0.8357264904155759,0.8209477945756711,0.8399670320917374
external_single,MLP,888,3,glass_adhesion_kpa,25,0.5286571979522705,42.91956275624788,32.82200622558594,0.6865441203117371,0.7964131832122803,0.74,0.8059423795894183
external_single,Mean,888,4,glass_adhesion_kpa,25,-1.0981719493865967,90.55394304812188,71.85354614257812,1.4485067129135132,0.0,0.0,0.0
external_single,Ridge,888,4,glass_adhesion_kpa,25,0.6207453012466431,38.4992533029254,28.4583797454834,0.6158365607261658,0.8149579167366028,0.8623076923076922,0.8039124050384183
external_single,ElasticNet,888,4,glass_adhesion_kpa,25,0.6162694692611694,38.72576894864791,28.8663272857666,0.6194599270820618,0.8113636374473572,0.86,0.8013449601886056
external_single,KNN,888,4,glass_adhesion_kpa,25,0.43129283262381013,47.14451730847249,36.258018671456796,0.754126787185669,0.8344730622440572,0.7915384615384615,0.7898519694360321
external_single,SVR-RBF,888,4,glass_adhesion_kpa,25,0.6420934517252177,37.40000539798209,28.769235695591934,0.5982529520988464,0.8045801453541446,0.8276923076923076,0.8229888980519136
external_single,RandomForest,888,4,glass_adhesion_kpa,25,0.5921280990991966,39.92535038414924,31.601286596094106,0.638648509979248,0.854060423996712,0.8346153846153845,0.8455426390056043
external_single,HistGB,888,4,glass_adhesion_kpa,25,0.6476520346575814,37.10844249988325,29.071100380468167,0.5935891270637512,0.8302813045585651,0.8007692307692308,0.8525658139058399
external_single,MLP,888,4,glass_adhesion_kpa,25,0.5911979675292969,39.970851195746384,28.678613662719727,0.6393763422966003,0.8079513311386108,0.7915384615384615,0.8031604802188017
external_single,Mean,31337,0,glass_adhesion_kpa,25,-1.1101324558258057,90.81168272171813,72.06702423095703,1.4526296854019165,,,0.0
external_single,Ridge,31337,0,glass_adhesion_kpa,25,0.5737869739532471,40.81316100632399,30.87630844116211,0.6528499722480774,0.7880752086639404,0.8053846153846154,0.775894582373987
external_single,ElasticNet,31337,0,glass_adhesion_kpa,25,0.5768684148788452,40.66535255518511,31.81362533569336,0.650485634803772,0.7795962691307068,0.7592307692307693,0.7623119451318858
external_single,KNN,31337,0,glass_adhesion_kpa,25,0.3609203352016652,49.97632786331463,41.3898160771084,0.7994245886802673,0.845355712223784,0.7915384615384615,0.7820917672847356
external_single,SVR-RBF,31337,0,glass_adhesion_kpa,25,0.5460330581239119,42.12102751150871,31.2748749496222,0.6737707257270813,0.8117154986459881,0.823076923076923,0.8276919539845153
external_single,RandomForest,31337,0,glass_adhesion_kpa,25,0.5939994880762431,39.83365277021173,32.850381438410274,0.6371816992759705,0.8807492421397368,0.8676923076923077,0.8502436158142542
external_single,HistGB,31337,0,glass_adhesion_kpa,25,0.6257109177510831,38.24638763034094,29.22688574536062,0.611791729927063,0.833740151859699,0.8104677124824353,0.8302647169913594
external_single,MLP,31337,0,glass_adhesion_kpa,25,0.648215115070343,37.0787801511862,27.745803833007812,0.5931146144866943,0.8350818157196045,0.8392307692307692,0.8386897827833011
external_single,Mean,31337,1,glass_adhesion_kpa,25,-1.0982248783111572,90.55508617859353,71.8544921875,1.448525071144104,,,0.0
external_single,Ridge,31337,1,glass_adhesion_kpa,25,0.7028597593307495,34.077485594070204,25.178417205810547,0.5451056361198425,0.8527038097381592,0.8953846153846154,0.8630175893555497
external_single,ElasticNet,31337,1,glass_adhesion_kpa,25,0.6978329420089722,34.364527879300006,25.52729034423828,0.54969722032547,0.8495395183563232,0.8961538461538462,0.8597061240130904
external_single,KNN,31337,1,glass_adhesion_kpa,25,0.5540051261461924,41.74954783484309,31.579643025221817,0.6678284406661987,0.8586825451323367,0.8546153846153846,0.8337721384609755
external_single,SVR-RBF,31337,1,glass_adhesion_kpa,25,0.7599793686963588,30.62747045301482,22.22800176083972,0.4899190068244934,0.8868026018496624,0.8984615384615385,0.919049978239191
external_single,RandomForest,31337,1,glass_adhesion_kpa,25,0.6373395140194582,37.64757111298042,29.09938329826267,0.6022130250930786,0.8701210195303813,0.8930769230769231,0.8654444048872563
external_single,HistGB,31337,1,glass_adhesion_kpa,25,0.5543674986133351,41.73258355805862,31.55252696271642,0.6675571203231812,0.8207395975488686,0.8174649122172561,0.8262288883721993
external_single,MLP,31337,1,glass_adhesion_kpa,25,0.6032341718673706,39.37803032734036,29.165346145629883,0.6298935413360596,0.8002437949180603,0.8307692307692308,0.8211247191563231
external_single,Mean,31337,2,glass_adhesion_kpa,25,-1.0712401866912842,89.97090458517687,71.36856842041016,1.4391803741455078,0.0,0.0,0.0
external_single,Ridge,31337,2,glass_adhesion_kpa,25,0.670706033706665,35.87391283468131,25.386503219604492,0.5738414525985718,0.8478797674179077,0.8938461538461538,0.8548183880809423
external_single,ElasticNet,31337,2,glass_adhesion_kpa,25,0.6693122386932373,35.94975334581588,25.491281509399414,0.5750545859336853,0.8469027876853943,0.8938461538461538,0.854069242854038
external_single,KNN,31337,2,glass_adhesion_kpa,25,0.4060540541872706,48.17927981196101,39.616554802129166,0.7706788778305054,0.8536969042902615,0.7976923076923076,0.8115298905386333
external_single,SVR-RBF,31337,2,glass_adhesion_kpa,25,0.4992336950230255,44.23890737878117,35.050108715627864,0.7076484560966492,0.8109978683512976,0.816923076923077,0.8182024908807196
external_single,RandomForest,31337,2,glass_adhesion_kpa,25,0.4821970915502042,44.985140938621086,36.81435675492765,0.7195852994918823,0.8541790509112105,0.8115384615384615,0.8247947550751622
external_single,HistGB,31337,2,glass_adhesion_kpa,25,0.4007589056174141,48.39356729321209,37.6507784641015,0.7741066217422485,0.8209285743297778,0.7776923076923077,0.7939396501086273
external_single,MLP,31337,2,glass_adhesion_kpa,25,0.6199376583099365,38.540224142486835,29.672191619873047,0.616491973400116,0.8126220703125,0.7253846153846153,0.8316448396042736
external_single,Mean,31337,3,glass_adhesion_kpa,25,-1.097991704940796,90.5500552180947,71.8503189086914,1.4484446048736572,0.0,0.0,0.0
external_single,Ridge,31337,3,glass_adhesion_kpa,25,0.5471028089523315,42.071369386678064,29.228567123413086,0.6729763746261597,0.8100335597991943,0.7907692307692307,0.7853993833473499
external_single,ElasticNet,31337,3,glass_adhesion_kpa,25,0.5456517934799194,42.138710213264716,29.368202209472656,0.6740535497665405,0.8085533976554871,0.7969230769230768,0.7847734319570423
external_single,KNN,31337,3,glass_adhesion_kpa,25,0.3506204060399266,50.377447761711586,39.703638477704025,0.8058409690856934,0.8324361204479251,0.7884615384615384,0.7815674522358509
external_single,SVR-RBF,31337,3,glass_adhesion_kpa,25,0.5379200056610334,42.49574289621051,31.25536258373738,0.6797646880149841,0.8010873433004883,0.803076923076923,0.816863262096088
external_single,RandomForest,31337,3,glass_adhesion_kpa,25,0.5088246249373245,43.813216281142154,34.50959248192886,0.700839102268219,0.8558991191919687,0.8176923076923077,0.8215132069381176
external_single,HistGB,31337,3,glass_adhesion_kpa,25,0.29471800223349764,52.50108056583273,43.42012602623763,0.8398107290267944,0.7958698985842788,0.7376923076923076,0.7542634489915782
external_single,MLP,31337,3,glass_adhesion_kpa,25,0.48077523708343506,45.04686145074371,33.31389236450195,0.7205725312232971,0.7486773729324341,0.7230769230769231,0.7628808375798521
external_single,Mean,31337,4,glass_adhesion_kpa,25,-1.0950908660888672,90.48743330395386,71.79837036132812,1.447442889213562,0.0,0.0,0.0
external_single,Ridge,31337,4,glass_adhesion_kpa,25,0.6522552967071533,36.86524301531356,26.931556701660156,0.589698851108551,0.8285389542579651,0.8769230769230769,0.8332406790630453
external_single,ElasticNet,31337,4,glass_adhesion_kpa,25,0.6527342796325684,36.83984685644404,26.907350540161133,0.589292585849762,0.8288670182228088,0.8761538461538461,0.8335017264591539
external_single,KNN,31337,4,glass_adhesion_kpa,25,0.46313547764216856,45.805665302998875,36.23286833992897,0.7327104210853577,0.8749832274382424,0.8238461538461539,0.8222084684279019
external_single,SVR-RBF,31337,4,glass_adhesion_kpa,25,0.6640205069305255,36.236248389077055,28.80653468656715,0.5796374082565308,0.8549237755110418,0.816923076923077,0.8854033756463078
external_single,RandomForest,31337,4,glass_adhesion_kpa,25,0.5324727050504049,42.745492777979955,35.19659869715131,0.6837596893310547,0.8868794821468609,0.85,0.8496243506028429
external_single,HistGB,31337,4,glass_adhesion_kpa,25,0.5830878866245076,40.36538504595358,32.41699031094294,0.6456872820854187,0.88751905481446,0.8653846153846154,0.8588878885649511
external_single,MLP,31337,4,glass_adhesion_kpa,25,0.4982837438583374,44.28084889770704,32.34587097167969,0.708319365978241,0.7940349578857422,0.7415384615384616,0.7645141268978728
